network_element_id,metric,start,end,duration_periods,duration_hours,worst_value,mean_value,threshold,breach_direction
SITE_H,latency_ms,2025-01-03 05:00:00,2025-01-03 09:00:00,17,4.25,62.25,56.7435,50.0,above
SITE_C,latency_ms,2025-01-20 18:30:00,2025-01-20 22:30:00,17,4.25,63.57,59.5082,50.0,above
SITE_K,latency_ms,2025-01-20 01:15:00,2025-01-20 05:15:00,17,4.25,57.76,54.2276,50.0,above
SITE_J,latency_ms,2025-01-28 03:45:00,2025-01-28 07:45:00,17,4.25,59.23,55.3235,50.0,above
SITE_L,latency_ms,2025-01-07 10:30:00,2025-01-07 14:30:00,17,4.25,64.27,60.4129,50.0,above
SITE_D,latency_ms,2025-01-03 05:30:00,2025-01-03 09:30:00,17,4.25,63.61,57.4512,50.0,above
SITE_A,latency_ms,2025-01-07 08:15:00,2025-01-07 12:15:00,17,4.25,63.26,59.5141,50.0,above
SITE_G,latency_ms,2025-01-03 15:00:00,2025-01-03 19:00:00,17,4.25,65.07,60.4182,50.0,above
SITE_D,latency_ms,2025-01-16 15:30:00,2025-01-16 18:30:00,13,3.25,62.87,59.5454,50.0,above
SITE_J,latency_ms,2025-01-23 03:15:00,2025-01-23 06:15:00,13,3.25,58.18,54.7938,50.0,above
SITE_A,latency_ms,2025-01-08 17:00:00,2025-01-08 20:00:00,13,3.25,62.17,60.3831,50.0,above
SITE_F,latency_ms,2025-01-02 05:15:00,2025-01-02 08:15:00,13,3.25,60.29,56.0254,50.0,above
SITE_G,latency_ms,2025-01-27 16:15:00,2025-01-27 19:15:00,13,3.25,63.14,59.5038,50.0,above
SITE_K,latency_ms,2025-01-09 14:30:00,2025-01-09 17:30:00,13,3.25,64.07,60.37,50.0,above
SITE_J,latency_ms,2025-01-11 13:15:00,2025-01-11 16:15:00,13,3.25,62.66,59.4577,50.0,above
SITE_J,latency_ms,2025-01-19 09:15:00,2025-01-19 12:15:00,13,3.25,63.59,60.2477,50.0,above
SITE_L,latency_ms,2025-01-17 08:00:00,2025-01-17 11:00:00,13,3.25,62.48,59.7462,50.0,above
SITE_H,latency_ms,2025-01-20 16:30:00,2025-01-20 19:30:00,13,3.25,61.95,59.88,50.0,above
SITE_G,latency_ms,2025-01-23 01:30:00,2025-01-23 04:30:00,13,3.25,58.31,54.1623,50.0,above
SITE_G,latency_ms,2025-01-22 03:15:00,2025-01-22 06:15:00,13,3.25,58.03,54.7823,50.0,above
SITE_K,latency_ms,2025-01-29 05:30:00,2025-01-29 07:30:00,9,2.25,57.07,54.6978,50.0,above
SITE_B,latency_ms,2025-01-25 23:45:00,2025-01-26 01:45:00,9,2.25,59.26,55.2933,50.0,above
SITE_G,latency_ms,2025-01-08 19:15:00,2025-01-08 21:15:00,9,2.25,62.93,59.9656,50.0,above
SITE_E,latency_ms,2025-01-16 07:30:00,2025-01-16 09:30:00,9,2.25,69.12,60.0322,50.0,above
SITE_A,latency_ms,2025-01-18 05:15:00,2025-01-18 07:15:00,9,2.25,58.35,55.9578,50.0,above
SITE_D,latency_ms,2025-01-13 09:00:00,2025-01-13 11:00:00,9,2.25,63.01,60.3033,50.0,above
SITE_J,latency_ms,2025-01-04 15:00:00,2025-01-04 17:00:00,9,2.25,64.17,60.0933,50.0,above
SITE_G,latency_ms,2025-01-13 19:15:00,2025-01-13 21:15:00,9,2.25,61.04,59.5322,50.0,above
SITE_E,latency_ms,2025-01-10 17:00:00,2025-01-10 19:00:00,9,2.25,63.96,61.7689,50.0,above
SITE_H,latency_ms,2025-01-15 10:00:00,2025-01-15 12:00:00,9,2.25,62.89,59.5789,50.0,above
SITE_I,latency_ms,2025-01-15 02:15:00,2025-01-15 03:30:00,6,1.5,58.62,55.01,50.0,above
SITE_D,latency_ms,2025-01-21 06:30:00,2025-01-21 07:30:00,5,1.25,59.84,55.506,50.0,above
SITE_D,latency_ms,2025-01-10 12:00:00,2025-01-10 13:00:00,5,1.25,63.3,61.572,50.0,above
SITE_C,latency_ms,2025-01-14 11:00:00,2025-01-14 12:00:00,5,1.25,61.35,59.832,50.0,above
SITE_A,latency_ms,2025-01-25 04:30:00,2025-01-25 05:30:00,5,1.25,57.2,55.366,50.0,above
SITE_C,latency_ms,2025-01-18 05:15:00,2025-01-18 06:15:00,5,1.25,55.0,53.646,50.0,above
SITE_D,latency_ms,2025-01-27 00:45:00,2025-01-27 01:45:00,5,1.25,57.15,55.794,50.0,above
SITE_E,latency_ms,2025-01-13 17:00:00,2025-01-13 18:00:00,5,1.25,62.35,60.864,50.0,above
SITE_I,latency_ms,2025-01-05 10:30:00,2025-01-05 11:30:00,5,1.25,62.02,59.824,50.0,above
SITE_H,latency_ms,2025-01-16 02:15:00,2025-01-16 03:15:00,5,1.25,58.49,56.5,50.0,above
SITE_H,latency_ms,2025-01-05 01:45:00,2025-01-05 02:45:00,5,1.25,56.18,54.982,50.0,above
SITE_I,latency_ms,2025-01-28 17:45:00,2025-01-28 18:45:00,5,1.25,61.42,59.978,50.0,above
SITE_L,latency_ms,2025-01-08 01:30:00,2025-01-08 02:30:00,5,1.25,56.76,54.572,50.0,above
SITE_L,latency_ms,2025-01-21 17:30:00,2025-01-21 18:30:00,5,1.25,62.74,60.378,50.0,above
SITE_L,latency_ms,2025-01-30 01:45:00,2025-01-30 02:45:00,5,1.25,56.33,54.042,50.0,above
SITE_A,rtwp_dbm,2025-01-03 14:30:00,2025-01-03 20:30:00,25,6.25,-83.21,-85.2996,-90.0,above
SITE_K,rtwp_dbm,2025-01-14 14:45:00,2025-01-14 20:45:00,25,6.25,-81.87,-84.6108,-90.0,above
SITE_C,rtwp_dbm,2025-01-04 13:00:00,2025-01-04 19:00:00,25,6.25,-82.03,-85.0376,-90.0,above
SITE_C,rtwp_dbm,2025-01-23 07:00:00,2025-01-23 13:00:00,25,6.25,-82.9,-85.502,-90.0,above
SITE_C,rtwp_dbm,2025-01-12 15:45:00,2025-01-12 21:45:00,25,6.25,-80.88,-84.5616,-90.0,above
SITE_K,rtwp_dbm,2025-01-08 14:30:00,2025-01-08 20:30:00,25,6.25,-80.82,-85.4236,-90.0,above
SITE_A,rtwp_dbm,2025-01-01 15:15:00,2025-01-01 20:15:00,21,5.25,-81.02,-85.4148,-90.0,above
SITE_C,rtwp_dbm,2025-01-17 12:15:00,2025-01-17 17:15:00,21,5.25,-79.95,-84.2152,-90.0,above
SITE_E,rtwp_dbm,2025-01-11 20:30:00,2025-01-12 01:30:00,21,5.25,-80.96,-85.2143,-90.0,above
SITE_H,rtwp_dbm,2025-01-21 21:00:00,2025-01-22 02:00:00,21,5.25,-82.03,-85.9714,-90.0,above
SITE_H,rtwp_dbm,2025-01-12 17:30:00,2025-01-12 22:30:00,21,5.25,-82.88,-85.429,-90.0,above
SITE_K,rtwp_dbm,2025-01-27 05:45:00,2025-01-27 10:45:00,21,5.25,-81.52,-84.6824,-90.0,above
SITE_A,rtwp_dbm,2025-01-10 18:00:00,2025-01-10 22:30:00,19,4.75,-81.85,-84.5658,-90.0,above
SITE_F,rtwp_dbm,2025-01-15 09:15:00,2025-01-15 13:30:00,18,4.5,-78.82,-85.0806,-90.0,above
SITE_D,rtwp_dbm,2025-01-05 15:45:00,2025-01-05 20:00:00,18,4.5,-80.84,-85.4039,-90.0,above
SITE_C,rtwp_dbm,2025-01-20 18:30:00,2025-01-20 22:30:00,17,4.25,-79.45,-83.7812,-90.0,above
SITE_D,rtwp_dbm,2025-01-03 05:30:00,2025-01-03 09:30:00,17,4.25,-81.93,-85.4135,-90.0,above
SITE_G,rtwp_dbm,2025-01-24 18:30:00,2025-01-24 22:30:00,17,4.25,-80.98,-85.1188,-90.0,above
SITE_H,rtwp_dbm,2025-01-03 05:00:00,2025-01-03 09:00:00,17,4.25,-82.05,-84.8712,-90.0,above
SITE_J,rtwp_dbm,2025-01-11 03:30:00,2025-01-11 07:30:00,17,4.25,-81.31,-85.2529,-90.0,above
SITE_A,rtwp_dbm,2025-01-07 08:15:00,2025-01-07 12:15:00,17,4.25,-84.01,-85.7147,-90.0,above
SITE_G,rtwp_dbm,2025-01-03 15:00:00,2025-01-03 19:00:00,17,4.25,-80.19,-84.9176,-90.0,above
SITE_K,rtwp_dbm,2025-01-20 01:15:00,2025-01-20 05:15:00,17,4.25,-81.74,-84.5935,-90.0,above
SITE_L,rtwp_dbm,2025-01-07 10:45:00,2025-01-07 14:30:00,16,4.0,-82.66,-85.6294,-90.0,above
SITE_F,rtwp_dbm,2025-01-22 18:15:00,2025-01-22 21:30:00,14,3.5,-82.17,-84.6143,-90.0,above
SITE_D,rtwp_dbm,2025-01-16 15:30:00,2025-01-16 18:30:00,13,3.25,-80.83,-85.1715,-90.0,above
SITE_G,rtwp_dbm,2025-01-27 16:15:00,2025-01-27 19:15:00,13,3.25,-82.18,-84.6677,-90.0,above
SITE_G,rtwp_dbm,2025-01-23 01:30:00,2025-01-23 04:30:00,13,3.25,-82.74,-84.72,-90.0,above
SITE_H,rtwp_dbm,2025-01-20 16:30:00,2025-01-20 19:30:00,13,3.25,-82.02,-84.6708,-90.0,above
SITE_J,rtwp_dbm,2025-01-11 13:15:00,2025-01-11 16:15:00,13,3.25,-83.72,-85.8362,-90.0,above
SITE_K,rtwp_dbm,2025-01-09 14:30:00,2025-01-09 17:30:00,13,3.25,-82.64,-85.5438,-90.0,above
SITE_A,rtwp_dbm,2025-01-08 17:00:00,2025-01-08 20:00:00,13,3.25,-82.46,-84.8985,-90.0,above
SITE_F,rtwp_dbm,2025-01-02 05:15:00,2025-01-02 08:15:00,13,3.25,-80.4,-84.13,-90.0,above
SITE_J,rtwp_dbm,2025-01-23 03:15:00,2025-01-23 06:15:00,13,3.25,-82.19,-84.9677,-90.0,above
SITE_L,rtwp_dbm,2025-01-17 08:00:00,2025-01-17 11:00:00,13,3.25,-80.41,-83.9615,-90.0,above
SITE_J,rtwp_dbm,2025-01-19 09:15:00,2025-01-19 12:15:00,13,3.25,-82.48,-84.3246,-90.0,above
SITE_G,rtwp_dbm,2025-01-22 03:15:00,2025-01-22 06:15:00,13,3.25,-80.53,-85.4277,-90.0,above
SITE_J,rtwp_dbm,2025-01-28 03:45:00,2025-01-28 06:15:00,11,2.75,-82.91,-85.6527,-90.0,above
SITE_F,rtwp_dbm,2025-01-22 15:30:00,2025-01-22 17:45:00,10,2.5,-84.21,-86.275,-90.0,above
SITE_I,rtwp_dbm,2025-01-15 01:30:00,2025-01-15 03:30:00,9,2.25,-82.25,-84.41,-90.0,above
SITE_J,rtwp_dbm,2025-01-04 15:00:00,2025-01-04 17:00:00,9,2.25,-81.87,-85.9433,-90.0,above
SITE_E,rtwp_dbm,2025-01-10 17:00:00,2025-01-10 19:00:00,9,2.25,-83.5,-85.26,-90.0,above
SITE_G,rtwp_dbm,2025-01-13 19:15:00,2025-01-13 21:15:00,9,2.25,-79.2,-83.9922,-90.0,above
SITE_E,rtwp_dbm,2025-01-16 07:30:00,2025-01-16 09:30:00,9,2.25,-80.88,-85.2978,-90.0,above
SITE_A,rtwp_dbm,2025-01-18 05:15:00,2025-01-18 07:15:00,9,2.25,-82.25,-84.4256,-90.0,above
SITE_B,rtwp_dbm,2025-01-25 23:45:00,2025-01-26 01:45:00,9,2.25,-80.0,-83.5644,-90.0,above
SITE_D,rtwp_dbm,2025-01-13 09:00:00,2025-01-13 11:00:00,9,2.25,-83.61,-85.7189,-90.0,above
SITE_H,rtwp_dbm,2025-01-15 10:00:00,2025-01-15 12:00:00,9,2.25,-83.76,-85.4511,-90.0,above
SITE_K,rtwp_dbm,2025-01-29 05:30:00,2025-01-29 07:30:00,9,2.25,-80.68,-84.3078,-90.0,above
SITE_G,rtwp_dbm,2025-01-08 19:45:00,2025-01-08 21:15:00,7,1.75,-82.45,-85.6357,-90.0,above
SITE_D,rtwp_dbm,2025-01-21 06:30:00,2025-01-21 07:30:00,5,1.25,-84.27,-85.12,-90.0,above
SITE_D,rtwp_dbm,2025-01-27 00:45:00,2025-01-27 01:45:00,5,1.25,-82.78,-84.15,-90.0,above
SITE_D,rtwp_dbm,2025-01-10 12:00:00,2025-01-10 13:00:00,5,1.25,-82.1,-84.532,-90.0,above
SITE_C,rtwp_dbm,2025-01-18 05:15:00,2025-01-18 06:15:00,5,1.25,-82.83,-84.506,-90.0,above
SITE_A,rtwp_dbm,2025-01-25 04:30:00,2025-01-25 05:30:00,5,1.25,-81.88,-84.764,-90.0,above
SITE_C,rtwp_dbm,2025-01-14 11:00:00,2025-01-14 12:00:00,5,1.25,-83.15,-85.06,-90.0,above
SITE_E,rtwp_dbm,2025-01-13 17:00:00,2025-01-13 18:00:00,5,1.25,-84.12,-86.26,-90.0,above
SITE_I,rtwp_dbm,2025-01-28 17:45:00,2025-01-28 18:45:00,5,1.25,-82.34,-85.124,-90.0,above
SITE_I,rtwp_dbm,2025-01-05 10:30:00,2025-01-05 11:30:00,5,1.25,-84.22,-85.218,-90.0,above
SITE_H,rtwp_dbm,2025-01-16 02:15:00,2025-01-16 03:15:00,5,1.25,-85.22,-85.828,-90.0,above
SITE_H,rtwp_dbm,2025-01-05 01:45:00,2025-01-05 02:45:00,5,1.25,-84.15,-85.416,-90.0,above
SITE_J,rtwp_dbm,2025-01-28 06:45:00,2025-01-28 07:45:00,5,1.25,-81.34,-84.956,-90.0,above
SITE_L,rtwp_dbm,2025-01-08 01:30:00,2025-01-08 02:30:00,5,1.25,-82.61,-85.002,-90.0,above
SITE_L,rtwp_dbm,2025-01-21 17:30:00,2025-01-21 18:30:00,5,1.25,-83.13,-84.896,-90.0,above
SITE_L,rtwp_dbm,2025-01-30 01:45:00,2025-01-30 02:45:00,5,1.25,-85.26,-86.262,-90.0,above
SITE_A,handover_success_rate_pct,2025-01-03 14:30:00,2025-01-03 20:30:00,25,6.25,87.037,87.805,95.0,below
SITE_C,handover_success_rate_pct,2025-01-12 15:45:00,2025-01-12 21:45:00,25,6.25,87.162,88.0818,95.0,below
SITE_C,handover_success_rate_pct,2025-01-04 13:00:00,2025-01-04 19:00:00,25,6.25,87.108,87.9426,95.0,below
SITE_C,handover_success_rate_pct,2025-01-23 07:00:00,2025-01-23 13:00:00,25,6.25,86.936,87.9242,95.0,below
SITE_F,handover_success_rate_pct,2025-01-22 15:30:00,2025-01-22 21:30:00,25,6.25,86.786,87.8606,95.0,below
SITE_K,handover_success_rate_pct,2025-01-14 14:45:00,2025-01-14 20:45:00,25,6.25,86.582,87.9091,95.0,below
SITE_K,handover_success_rate_pct,2025-01-08 14:30:00,2025-01-08 20:30:00,25,6.25,86.683,87.7686,95.0,below
SITE_F,handover_success_rate_pct,2025-01-15 09:15:00,2025-01-15 14:15:00,21,5.25,87.001,87.7902,95.0,below
SITE_E,handover_success_rate_pct,2025-01-11 20:30:00,2025-01-12 01:30:00,21,5.25,87.307,87.9816,95.0,below
SITE_D,handover_success_rate_pct,2025-01-05 15:45:00,2025-01-05 20:45:00,21,5.25,86.184,87.9907,95.0,below
SITE_A,handover_success_rate_pct,2025-01-10 18:00:00,2025-01-10 23:00:00,21,5.25,87.119,88.0693,95.0,below
SITE_H,handover_success_rate_pct,2025-01-21 21:00:00,2025-01-22 02:00:00,21,5.25,87.064,88.0797,95.0,below
SITE_H,handover_success_rate_pct,2025-01-12 17:30:00,2025-01-12 22:30:00,21,5.25,86.857,88.1194,95.0,below
SITE_A,handover_success_rate_pct,2025-01-01 15:15:00,2025-01-01 20:15:00,21,5.25,87.743,88.3165,95.0,below
SITE_C,handover_success_rate_pct,2025-01-17 12:15:00,2025-01-17 17:15:00,21,5.25,87.37,88.1017,95.0,below
SITE_K,handover_success_rate_pct,2025-01-27 05:45:00,2025-01-27 10:45:00,21,5.25,87.553,88.007,95.0,below
SITE_G,handover_success_rate_pct,2025-01-24 18:30:00,2025-01-24 22:30:00,17,4.25,87.123,87.9592,95.0,below
SITE_J,handover_success_rate_pct,2025-01-11 03:30:00,2025-01-11 07:30:00,17,4.25,86.961,87.9885,95.0,below
SITE_H,handover_success_rate_pct,2025-01-03 05:00:00,2025-01-03 09:00:00,17,4.25,87.17,87.8929,95.0,below
SITE_C,handover_success_rate_pct,2025-01-20 18:30:00,2025-01-20 22:30:00,17,4.25,87.352,87.9787,95.0,below
SITE_K,handover_success_rate_pct,2025-01-20 01:15:00,2025-01-20 05:15:00,17,4.25,87.06,87.9603,95.0,below
SITE_J,handover_success_rate_pct,2025-01-28 03:45:00,2025-01-28 07:45:00,17,4.25,87.153,88.0114,95.0,below
SITE_L,handover_success_rate_pct,2025-01-07 10:30:00,2025-01-07 14:30:00,17,4.25,87.489,88.1507,95.0,below
SITE_D,handover_success_rate_pct,2025-01-03 05:30:00,2025-01-03 09:30:00,17,4.25,87.167,87.9708,95.0,below
SITE_A,handover_success_rate_pct,2025-01-07 08:15:00,2025-01-07 12:15:00,17,4.25,86.764,87.9189,95.0,below
SITE_G,handover_success_rate_pct,2025-01-03 15:00:00,2025-01-03 19:00:00,17,4.25,86.84,87.8978,95.0,below
SITE_D,handover_success_rate_pct,2025-01-16 15:30:00,2025-01-16 18:30:00,13,3.25,86.863,87.9468,95.0,below
SITE_J,handover_success_rate_pct,2025-01-23 03:15:00,2025-01-23 06:15:00,13,3.25,87.515,88.1252,95.0,below
SITE_A,handover_success_rate_pct,2025-01-08 17:00:00,2025-01-08 20:00:00,13,3.25,86.899,88.0401,95.0,below
SITE_F,handover_success_rate_pct,2025-01-02 05:15:00,2025-01-02 08:15:00,13,3.25,87.4,87.9625,95.0,below
SITE_G,handover_success_rate_pct,2025-01-27 16:15:00,2025-01-27 19:15:00,13,3.25,86.89,87.7818,95.0,below
SITE_K,handover_success_rate_pct,2025-01-09 14:30:00,2025-01-09 17:30:00,13,3.25,87.443,87.9884,95.0,below
SITE_J,handover_success_rate_pct,2025-01-11 13:15:00,2025-01-11 16:15:00,13,3.25,87.258,88.1698,95.0,below
SITE_J,handover_success_rate_pct,2025-01-19 09:15:00,2025-01-19 12:15:00,13,3.25,87.158,87.8426,95.0,below
SITE_L,handover_success_rate_pct,2025-01-17 08:00:00,2025-01-17 11:00:00,13,3.25,87.22,87.947,95.0,below
SITE_H,handover_success_rate_pct,2025-01-20 16:30:00,2025-01-20 19:30:00,13,3.25,86.87,88.1177,95.0,below
SITE_G,handover_success_rate_pct,2025-01-23 01:30:00,2025-01-23 04:30:00,13,3.25,86.986,87.9077,95.0,below
SITE_G,handover_success_rate_pct,2025-01-22 03:15:00,2025-01-22 06:15:00,13,3.25,87.282,87.8754,95.0,below
SITE_I,handover_success_rate_pct,2025-01-15 01:30:00,2025-01-15 03:30:00,9,2.25,87.004,87.9606,95.0,below
SITE_B,handover_success_rate_pct,2025-01-25 23:45:00,2025-01-26 01:45:00,9,2.25,87.258,87.9149,95.0,below
SITE_G,handover_success_rate_pct,2025-01-08 19:15:00,2025-01-08 21:15:00,9,2.25,87.797,88.2523,95.0,below
SITE_E,handover_success_rate_pct,2025-01-16 07:30:00,2025-01-16 09:30:00,9,2.25,87.242,87.6666,95.0,below
SITE_A,handover_success_rate_pct,2025-01-18 05:15:00,2025-01-18 07:15:00,9,2.25,87.205,87.9727,95.0,below
SITE_D,handover_success_rate_pct,2025-01-13 09:00:00,2025-01-13 11:00:00,9,2.25,87.394,87.8626,95.0,below
SITE_H,handover_success_rate_pct,2025-01-15 10:00:00,2025-01-15 12:00:00,9,2.25,87.192,87.8482,95.0,below
SITE_G,handover_success_rate_pct,2025-01-13 19:15:00,2025-01-13 21:15:00,9,2.25,87.752,88.4232,95.0,below
SITE_E,handover_success_rate_pct,2025-01-10 17:00:00,2025-01-10 19:00:00,9,2.25,87.43,87.8654,95.0,below
SITE_K,handover_success_rate_pct,2025-01-29 05:30:00,2025-01-29 07:30:00,9,2.25,87.528,88.1443,95.0,below
SITE_J,handover_success_rate_pct,2025-01-04 15:00:00,2025-01-04 17:00:00,9,2.25,87.374,87.9492,95.0,below
SITE_D,handover_success_rate_pct,2025-01-21 06:30:00,2025-01-21 07:30:00,5,1.25,87.928,88.1538,95.0,below
SITE_D,handover_success_rate_pct,2025-01-10 12:00:00,2025-01-10 13:00:00,5,1.25,87.494,87.841,95.0,below
SITE_C,handover_success_rate_pct,2025-01-14 11:00:00,2025-01-14 12:00:00,5,1.25,87.782,88.159,95.0,below
SITE_A,handover_success_rate_pct,2025-01-25 04:30:00,2025-01-25 05:30:00,5,1.25,87.1,87.778,95.0,below
SITE_C,handover_success_rate_pct,2025-01-18 05:15:00,2025-01-18 06:15:00,5,1.25,87.405,87.9074,95.0,below
SITE_D,handover_success_rate_pct,2025-01-27 00:45:00,2025-01-27 01:45:00,5,1.25,87.953,88.13,95.0,below
SITE_E,handover_success_rate_pct,2025-01-13 17:00:00,2025-01-13 18:00:00,5,1.25,87.504,88.2454,95.0,below
SITE_I,handover_success_rate_pct,2025-01-05 10:30:00,2025-01-05 11:30:00,5,1.25,87.831,88.1406,95.0,below
SITE_H,handover_success_rate_pct,2025-01-16 02:15:00,2025-01-16 03:15:00,5,1.25,87.328,87.6456,95.0,below
SITE_H,handover_success_rate_pct,2025-01-05 01:45:00,2025-01-05 02:45:00,5,1.25,87.618,88.0684,95.0,below
SITE_I,handover_success_rate_pct,2025-01-28 17:45:00,2025-01-28 18:45:00,5,1.25,87.574,87.8686,95.0,below
SITE_L,handover_success_rate_pct,2025-01-08 01:30:00,2025-01-08 02:30:00,5,1.25,86.946,87.6088,95.0,below
SITE_L,handover_success_rate_pct,2025-01-21 17:30:00,2025-01-21 18:30:00,5,1.25,87.413,88.1266,95.0,below
SITE_L,handover_success_rate_pct,2025-01-30 01:45:00,2025-01-30 02:45:00,5,1.25,87.514,88.1788,95.0,below
SITE_A,call_drop_rate_pct,2025-01-03 14:30:00,2025-01-03 20:30:00,25,6.25,3.706,3.4876,2.0,above
SITE_C,call_drop_rate_pct,2025-01-12 15:45:00,2025-01-12 21:45:00,25,6.25,3.771,3.4772,2.0,above
SITE_C,call_drop_rate_pct,2025-01-04 13:00:00,2025-01-04 19:00:00,25,6.25,3.649,3.4731,2.0,above
SITE_C,call_drop_rate_pct,2025-01-23 07:00:00,2025-01-23 13:00:00,25,6.25,3.621,3.498,2.0,above
SITE_F,call_drop_rate_pct,2025-01-22 15:30:00,2025-01-22 21:30:00,25,6.25,3.623,3.4962,2.0,above
SITE_K,call_drop_rate_pct,2025-01-14 14:45:00,2025-01-14 20:45:00,25,6.25,3.799,3.5021,2.0,above
SITE_K,call_drop_rate_pct,2025-01-08 14:30:00,2025-01-08 20:30:00,25,6.25,3.685,3.4752,2.0,above
SITE_F,call_drop_rate_pct,2025-01-15 09:15:00,2025-01-15 14:15:00,21,5.25,3.702,3.5158,2.0,above
SITE_E,call_drop_rate_pct,2025-01-11 20:30:00,2025-01-12 01:30:00,21,5.25,3.711,3.5286,2.0,above
SITE_D,call_drop_rate_pct,2025-01-05 15:45:00,2025-01-05 20:45:00,21,5.25,3.746,3.5113,2.0,above
SITE_A,call_drop_rate_pct,2025-01-10 18:00:00,2025-01-10 23:00:00,21,5.25,3.76,3.496,2.0,above
SITE_H,call_drop_rate_pct,2025-01-21 21:00:00,2025-01-22 02:00:00,21,5.25,3.687,3.5151,2.0,above
SITE_H,call_drop_rate_pct,2025-01-12 17:30:00,2025-01-12 22:30:00,21,5.25,3.692,3.5086,2.0,above
SITE_A,call_drop_rate_pct,2025-01-01 15:15:00,2025-01-01 20:15:00,21,5.25,3.689,3.4847,2.0,above
SITE_C,call_drop_rate_pct,2025-01-17 12:15:00,2025-01-17 17:15:00,21,5.25,3.719,3.4975,2.0,above
SITE_K,call_drop_rate_pct,2025-01-27 05:45:00,2025-01-27 10:45:00,21,5.25,3.711,3.5079,2.0,above
SITE_G,call_drop_rate_pct,2025-01-24 18:30:00,2025-01-24 22:30:00,17,4.25,3.652,3.5062,2.0,above
SITE_J,call_drop_rate_pct,2025-01-11 03:30:00,2025-01-11 07:30:00,17,4.25,3.664,3.4913,2.0,above
SITE_H,call_drop_rate_pct,2025-01-03 05:00:00,2025-01-03 09:00:00,17,4.25,3.672,3.491,2.0,above
SITE_C,call_drop_rate_pct,2025-01-20 18:30:00,2025-01-20 22:30:00,17,4.25,3.622,3.4748,2.0,above
SITE_K,call_drop_rate_pct,2025-01-20 01:15:00,2025-01-20 05:15:00,17,4.25,3.752,3.5105,2.0,above
SITE_J,call_drop_rate_pct,2025-01-28 03:45:00,2025-01-28 07:45:00,17,4.25,3.627,3.477,2.0,above
SITE_L,call_drop_rate_pct,2025-01-07 10:30:00,2025-01-07 14:30:00,17,4.25,3.686,3.5413,2.0,above
SITE_D,call_drop_rate_pct,2025-01-03 05:30:00,2025-01-03 09:30:00,17,4.25,3.707,3.5084,2.0,above
SITE_A,call_drop_rate_pct,2025-01-07 08:15:00,2025-01-07 12:15:00,17,4.25,3.674,3.5214,2.0,above
SITE_G,call_drop_rate_pct,2025-01-03 15:00:00,2025-01-03 19:00:00,17,4.25,3.595,3.4684,2.0,above
SITE_D,call_drop_rate_pct,2025-01-16 15:30:00,2025-01-16 18:30:00,13,3.25,3.689,3.5582,2.0,above
SITE_J,call_drop_rate_pct,2025-01-23 03:15:00,2025-01-23 06:15:00,13,3.25,3.67,3.5357,2.0,above
SITE_A,call_drop_rate_pct,2025-01-08 17:00:00,2025-01-08 20:00:00,13,3.25,3.635,3.4957,2.0,above
SITE_F,call_drop_rate_pct,2025-01-02 05:15:00,2025-01-02 08:15:00,13,3.25,3.655,3.5345,2.0,above
SITE_G,call_drop_rate_pct,2025-01-27 16:15:00,2025-01-27 19:15:00,13,3.25,3.623,3.4685,2.0,above
SITE_K,call_drop_rate_pct,2025-01-09 14:30:00,2025-01-09 17:30:00,13,3.25,3.672,3.5087,2.0,above
SITE_J,call_drop_rate_pct,2025-01-11 13:15:00,2025-01-11 16:15:00,13,3.25,3.676,3.5175,2.0,above
SITE_J,call_drop_rate_pct,2025-01-19 09:15:00,2025-01-19 12:15:00,13,3.25,3.589,3.5244,2.0,above
SITE_L,call_drop_rate_pct,2025-01-17 08:00:00,2025-01-17 11:00:00,13,3.25,3.626,3.5236,2.0,above
SITE_H,call_drop_rate_pct,2025-01-20 16:30:00,2025-01-20 19:30:00,13,3.25,3.742,3.5028,2.0,above
SITE_G,call_drop_rate_pct,2025-01-23 01:30:00,2025-01-23 04:30:00,13,3.25,3.633,3.4739,2.0,above
SITE_G,call_drop_rate_pct,2025-01-22 03:15:00,2025-01-22 06:15:00,13,3.25,3.702,3.5081,2.0,above
SITE_I,call_drop_rate_pct,2025-01-15 01:30:00,2025-01-15 03:30:00,9,2.25,3.655,3.5058,2.0,above
SITE_B,call_drop_rate_pct,2025-01-25 23:45:00,2025-01-26 01:45:00,9,2.25,3.677,3.582,2.0,above
SITE_G,call_drop_rate_pct,2025-01-08 19:15:00,2025-01-08 21:15:00,9,2.25,3.647,3.5591,2.0,above
SITE_E,call_drop_rate_pct,2025-01-16 07:30:00,2025-01-16 09:30:00,9,2.25,3.634,3.5326,2.0,above
SITE_A,call_drop_rate_pct,2025-01-18 05:15:00,2025-01-18 07:15:00,9,2.25,3.693,3.5194,2.0,above
SITE_D,call_drop_rate_pct,2025-01-13 09:00:00,2025-01-13 11:00:00,9,2.25,3.767,3.5137,2.0,above
SITE_H,call_drop_rate_pct,2025-01-15 10:00:00,2025-01-15 12:00:00,9,2.25,3.592,3.4967,2.0,above
SITE_G,call_drop_rate_pct,2025-01-13 19:15:00,2025-01-13 21:15:00,9,2.25,3.588,3.4764,2.0,above
SITE_E,call_drop_rate_pct,2025-01-10 17:00:00,2025-01-10 19:00:00,9,2.25,3.654,3.5254,2.0,above
SITE_K,call_drop_rate_pct,2025-01-29 05:30:00,2025-01-29 07:30:00,9,2.25,3.561,3.4748,2.0,above
